,DOI,Journal,Type,Title,Publish_Time,Issue_Time,Co Author,Author,Rank,Nationality,Abs_country,Abs_GPE,Abs_LOC,index,Nationality_clean,country_code,region_code,GPE,NORP,LOC,ORG,LANG
4567,https://doi.org/10.1371/journal.pone.0124202,PLOS ONE,Research Article,a 1000-year carbon isotope rainfall proxy record from south african baobab trees (adansonia digitata l.),"May 13, 2015","May 13, 2015",True,Michele Hofmeyr,Other,South Africa,['South Africa' 'Zimbabwe' 'South Africa'],['South Africa' 'Adansonia' 'Zimbabwe' 'South Africa'],['the Indian Ocean' 'the Intertropical Convergence Zone'],4567,South Africa,ZA,AF,,,['south african'],,
4568,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Maïté Rivollat,First,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4568,France,FR,EU,,['european'],['paris'],,
4569,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Fanny Mendisco,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4569,France,FR,EU,,['european'],['paris'],,
4570,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Marie-Hélène Pemonge,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4570,France,FR,EU,,['european'],['paris'],,
4571,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Audrey Safi,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4571,France,FR,EU,,['european'],['paris'],,
4572,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Didier Saint-Marc,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4572,France,FR,EU,,['european'],['paris'],,
4573,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Antoine Brémond,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4573,France,FR,EU,,['european'],['paris'],,
4574,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Christine Couture-Veschambre,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4574,France,FR,EU,,['european'],['paris'],,
4575,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Stéphane Rottier,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4575,France,FR,EU,,['european'],['paris'],,
4576,https://doi.org/10.1371/journal.pone.0125521,PLOS ONE,Research Article,when the waves of european neolithization met: first paleogenetic evidence from early farmers in the southern paris basin,"April 30, 2015","April 30, 2015",True,Marie-France Deguilloux,Other,France,['France'],['France' 'Gurgy'],"['Europe' 'Central Europe' 'the Iberian Peninsula' 'the Danube valley'
 'the Mediterranean Sea' 'the Paris Basin' 'Mediterranean' 'Central and'
 'Mediterranean']",4576,France,FR,EU,,['european'],['paris'],,
4577,https://doi.org/10.1371/journal.pone.0124942,PLOS ONE,Research Article,a theoretically-sufficient and computationally-practical technique for deterministic frequency seriation,"April 29, 2015","April 29, 2015",True,Carl P. Lipo,First,United States of America,[],[],['the Mississippi River Valley'],4577,United States,US,NA,,,,,
4578,https://doi.org/10.1371/journal.pone.0124942,PLOS ONE,Research Article,a theoretically-sufficient and computationally-practical technique for deterministic frequency seriation,"April 29, 2015","April 29, 2015",True,Mark E. Madsen,Other,United States of America,[],[],['the Mississippi River Valley'],4578,United States,US,NA,,,,,
4579,https://doi.org/10.1371/journal.pone.0124942,PLOS ONE,Research Article,a theoretically-sufficient and computationally-practical technique for deterministic frequency seriation,"April 29, 2015","April 29, 2015",True,Robert C. Dunnell,Other,United States of America,[],[],['the Mississippi River Valley'],4579,United States,US,NA,,,,,
4580,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,Benjamin Valentine,First,United States of America,['Pakistan'],['Harappa' 'Pakistan'],[],4580,United States,US,NA,,,['the greater indus valley'],,
4581,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,George D. Kamenov,Other,United States of America,['Pakistan'],['Harappa' 'Pakistan'],[],4581,United States,US,NA,,,['the greater indus valley'],,
4582,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,Jonathan Mark Kenoyer,Other,United States of America,['Pakistan'],['Harappa' 'Pakistan'],[],4582,United States,US,NA,,,['the greater indus valley'],,
4583,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,Vasant Shinde,Other,India,['Pakistan'],['Harappa' 'Pakistan'],[],4583,India,IN,AS,,,['the greater indus valley'],,
4584,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,Veena Mushrif-Tripathy,Other,India,['Pakistan'],['Harappa' 'Pakistan'],[],4584,India,IN,AS,,,['the greater indus valley'],,
4585,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,Erik Otarola-Castillo,Other,United States of America,['Pakistan'],['Harappa' 'Pakistan'],[],4585,United States,US,NA,,,['the greater indus valley'],,
4586,https://doi.org/10.1371/journal.pone.0123103,PLOS ONE,Research Article,evidence for patterns of selective urban migration in the greater indus valley (2600-1900 bc): a lead and strontium isotope mortuary analysis,"April 29, 2015","April 29, 2015",True,John Krigbaum,Other,United States of America,['Pakistan'],['Harappa' 'Pakistan'],[],4586,United States,US,NA,,,['the greater indus valley'],,
4587,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Daniele Aureli,First,France,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4587,France,FR,EU,"['tarquinia', 'italy']",,,,
4588,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Antonio Contardi,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4588,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4589,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Biagio Giaccio,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4589,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4590,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Brian Jicha,Other,United States of America,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4590,United States,US,NA,"['tarquinia', 'italy']",,,,
4591,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Cristina Lemorini,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4591,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4592,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Sergio Madonna,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4592,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4593,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Donatella Magri,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4593,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4594,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Federica Marano,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4594,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4595,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Salvatore Milli,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4595,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4596,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Valerio Modesti,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4596,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4597,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Maria Rita Palombo,Other,Italy,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4597,Italy,IT,EU,"['tarquinia', 'italy']",,,,
4598,https://doi.org/10.1371/journal.pone.0124498,PLOS ONE,Research Article,"palaeoloxodon and human interaction: depositional setting, chronology and archaeology at the middle pleistocene ficoncella site (tarquinia, italy)","April 21, 2015","April 21, 2015",True,Roxane Rocca,Other,France,[],['Ficoncella' 'Ficoncella' 'Ficoncella'],['valley' 'valley' 'the Mignone River' 'Europe' 'Middle Pleistocene'],4598,France,FR,EU,"['tarquinia', 'italy']",,,,
4599,https://doi.org/10.1371/journal.pone.0121804,PLOS ONE,Research Article,cognitive demands of lower paleolithic toolmaking,"April 15, 2015","April 15, 2015",True,Dietrich Stout,First,United States of America,[],[],[],4599,United States,US,NA,,,,,
4600,https://doi.org/10.1371/journal.pone.0121804,PLOS ONE,Research Article,cognitive demands of lower paleolithic toolmaking,"April 15, 2015","April 15, 2015",True,Erin Hecht,Other,United States of America,[],[],[],4600,United States,US,NA,,,,,
4601,https://doi.org/10.1371/journal.pone.0121804,PLOS ONE,Research Article,cognitive demands of lower paleolithic toolmaking,"April 15, 2015","April 15, 2015",True,Nada Khreisheh,Other,United States of America,[],[],[],4601,United States,US,NA,,,,,
4602,https://doi.org/10.1371/journal.pone.0121804,PLOS ONE,Research Article,cognitive demands of lower paleolithic toolmaking,"April 15, 2015","April 15, 2015",True,Bruce Bradley,Other,United Kingdom,[],[],[],4602,United Kingdom,GB,EU,,,,,
4603,https://doi.org/10.1371/journal.pone.0121804,PLOS ONE,Research Article,cognitive demands of lower paleolithic toolmaking,"April 15, 2015","April 15, 2015",True,Thierry Chaminade,Other,France,[],[],[],4603,France,FR,EU,,,,,
4604,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Neal S. Grantham,First,United States of America,[],['U.S.'],[],4604,United States,US,NA,,,,,
4605,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Brian J. Reich,Other,United States of America,[],['U.S.'],[],4605,United States,US,NA,,,,,
4606,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Krishna Pacifici,Other,United States of America,[],['U.S.'],[],4606,United States,US,NA,,,,,
4607,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Eric B. Laber,Other,United States of America,[],['U.S.'],[],4607,United States,US,NA,,,,,
4608,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Holly L. Menninger,Other,United States of America,[],['U.S.'],[],4608,United States,US,NA,,,,,
4609,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Jessica B. Henley,Other,United States of America,[],['U.S.'],[],4609,United States,US,NA,,,,,
4610,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Albert Barberán,Other,United States of America,[],['U.S.'],[],4610,United States,US,NA,,,,,
4611,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Jonathan W. Leff,Other,United States of America,[],['U.S.'],[],4611,United States,US,NA,,,,,
4612,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Noah Fierer,Other,United States of America,[],['U.S.'],[],4612,United States,US,NA,,,,,
4613,https://doi.org/10.1371/journal.pone.0122605,PLOS ONE,Research Article,fungi identify the geographic origin of dust samples,"April 13, 2015","April 13, 2015",True,Robert R. Dunn,Other,United States of America,[],['U.S.'],[],4613,United States,US,NA,,,,,
4614,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Henryk W. Witas,First,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4614,Poland,PL,EU,,,['kuyavia'],,
4615,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Tomasz Płoszaj,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4615,Poland,PL,EU,,,['kuyavia'],,
4616,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Krystyna Jędrychowska-Dańska,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4616,Poland,PL,EU,,,['kuyavia'],,
4617,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Piotr J. Witas,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4617,Poland,PL,EU,,,['kuyavia'],,
4618,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Alicja Masłowska,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4618,Poland,PL,EU,,,['kuyavia'],,
4619,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Blandyna Jerszyńska,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4619,Poland,PL,EU,,,['kuyavia'],,
4620,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Tomasz Kozłowski,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4620,Poland,PL,EU,,,['kuyavia'],,
4621,https://doi.org/10.1371/journal.pone.0122384,PLOS ONE,Research Article,hunting for the lct-13910*t allele between the middle neolithic and the middle ages suggests its absence in dairying lbk people entering the kuyavia region in the 8th millennium bp,"April 8, 2015","April 8, 2015",True,Grzegorz Osipowicz,Other,Poland,['Poland'],['Central Poland' 'LCT-13910*T' 'Cedynia' 'Poland' 'Iberia'],['Mediterranean' 'Scandinavia' 'Central Poland' 'Northern Route'],4621,Poland,PL,EU,,,['kuyavia'],,
4622,https://doi.org/10.1371/journal.pone.0121517,PLOS ONE,Research Article,"the palaeoenvironmental impact of prehistoric settlement and proto-historic urbanism: tracing the emergence of the oppidum of corent, auvergne, france","April 8, 2015","April 8, 2015",True,Paul M. Ledger,First,United Kingdom,[],['Platanus' 'Castanea' 'Castanea'],['Central and Western Europe' 'Mediterranean'],4622,United Kingdom,GB,EU,"['corent', 'auvergne', 'france']",,,,
4623,https://doi.org/10.1371/journal.pone.0121517,PLOS ONE,Research Article,"the palaeoenvironmental impact of prehistoric settlement and proto-historic urbanism: tracing the emergence of the oppidum of corent, auvergne, france","April 8, 2015","April 8, 2015",True,Yannick Miras,Other,France,[],['Platanus' 'Castanea' 'Castanea'],['Central and Western Europe' 'Mediterranean'],4623,France,FR,EU,"['corent', 'auvergne', 'france']",,,,
4624,https://doi.org/10.1371/journal.pone.0121517,PLOS ONE,Research Article,"the palaeoenvironmental impact of prehistoric settlement and proto-historic urbanism: tracing the emergence of the oppidum of corent, auvergne, france","April 8, 2015","April 8, 2015",True,Matthieu Poux,Other,France,[],['Platanus' 'Castanea' 'Castanea'],['Central and Western Europe' 'Mediterranean'],4624,France,FR,EU,"['corent', 'auvergne', 'france']",,,,
4625,https://doi.org/10.1371/journal.pone.0121517,PLOS ONE,Research Article,"the palaeoenvironmental impact of prehistoric settlement and proto-historic urbanism: tracing the emergence of the oppidum of corent, auvergne, france","April 8, 2015","April 8, 2015",True,Pierre Yves Milcent,Other,France,[],['Platanus' 'Castanea' 'Castanea'],['Central and Western Europe' 'Mediterranean'],4625,France,FR,EU,"['corent', 'auvergne', 'france']",,,,
4626,https://doi.org/10.1371/journal.pone.0121166,PLOS ONE,Research Article,ornaments reveal resistance of north european cultures to the spread of farming,"April 8, 2015","April 8, 2015",True,Solange Rigaud,First,Belgium,['212' '222'],[],['the Near East' 'Europe' 'Central Europe' 'Northern Europe'],4626,Belgium,BE,EU,,,['north european'],,
4627,https://doi.org/10.1371/journal.pone.0121166,PLOS ONE,Research Article,ornaments reveal resistance of north european cultures to the spread of farming,"April 8, 2015","April 8, 2015",True,Francesco d'Errico,Other,Norway,['212' '222'],[],['the Near East' 'Europe' 'Central Europe' 'Northern Europe'],4627,Norway,NO,EU,,,['north european'],,
4628,https://doi.org/10.1371/journal.pone.0121166,PLOS ONE,Research Article,ornaments reveal resistance of north european cultures to the spread of farming,"April 8, 2015","April 8, 2015",True,Marian Vanhaeren,Other,France,['212' '222'],[],['the Near East' 'Europe' 'Central Europe' 'Northern Europe'],4628,France,FR,EU,,,['north european'],,
4629,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Fabrice Demeter,First,France,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4629,France,FR,EU,"['tam pa ling', 'laos']",,['southeast asia'],,
4630,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Laura Shackelford,Other,United States of America,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4630,United States,US,NA,"['tam pa ling', 'laos']",,['southeast asia'],,
4631,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Kira Westaway,Other,Australia,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4631,Australia,AU,OC,"['tam pa ling', 'laos']",,['southeast asia'],,
4632,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Philippe Duringer,Other,France,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4632,France,FR,EU,"['tam pa ling', 'laos']",,['southeast asia'],,
4633,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Anne-Marie Bacon,Other,France,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4633,France,FR,EU,"['tam pa ling', 'laos']",,['southeast asia'],,
4634,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Jean-Luc Ponche,Other,France,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4634,France,FR,EU,"['tam pa ling', 'laos']",,['southeast asia'],,
4635,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Xiujie Wu,Other,China,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4635,China,CN,AS,"['tam pa ling', 'laos']",,['southeast asia'],,
4636,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Thongsa Sayavongkhamdy,Other,Laos,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4636,Laos,LA,AS,"['tam pa ling', 'laos']",,['southeast asia'],,
4637,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Jian-Xin Zhao,Other,Australia,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4637,Australia,AU,OC,"['tam pa ling', 'laos']",,['southeast asia'],,
4638,https://doi.org/10.1371/journal.pone.0121193,PLOS ONE,Research Article,"early modern humans and morphological variation in southeast asia: fossil evidence from tam pa ling, laos","April 7, 2015","April 7, 2015",True,Lani Barnes,Other,Australia,['Laos'],['Laos'],"['Eastern Eurasia' 'Africa' 'Southeast Asia' 'Southeast Asia'
 'the eastern Eurasia']",4638,Australia,AU,OC,"['tam pa ling', 'laos']",,['southeast asia'],,
